review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RWT4AFIISBNF4,B0B44F1GGK,5.0 out of 5 stars Sounds Amazing,Maceo Parks,5,"Sony products are the best! Quality, sound, feels great,","Reviewed in the United States June 22, 2023",AGWVCVXON4HNKEVTUYVQHHY2OKSQ,1,0,Color: BlackStyle: SRS-XE200
R27NQJJ23TYHYY,B0B44F1GGK,1.0 out of 5 stars Crappy speakerp,Terrible sound. Igor better sound from a  three times cheaper speakeri dont recommend it,1,Cheap sound it does not sound like a200watt spesker,"Reviewed in the United States July 30, 2024",AG43DT7VCAXDXZZHVWEPI43D4OZA,1,0,Color: BlueStyle: SRS-XE200
R1TIJNJ4TP8CVT,B0B44F1GGK,5.0 out of 5 stars Nice gift for the outdoorsmen.,Denise Arnold,5,Perfect for outdoor gardening and weekend chore listening.,"Reviewed in the United States June 20, 2023",AGKUYDEW4IYFSGF7HE4OSIVBBNXQ,1,0,Color: BlueStyle: SRS-XE200
R39TIX3XIWTC13,B0B44F1GGK,3.0 out of 5 stars Calidad de sonido 65/100,José Peñaherrera,3,La calidad de audio es baja y el bajo no es para nada deseable,"Reviewed in the United States January 20, 2023",AHOPZDCWS63WDHPDR3ZNKOQXTEXQ,1,0,Color: Light GrayStyle: SRS-XE200
R3Q0NK2LZRRH7R,B0B44F1GGK,"5.0 out of 5 stars Su batería dura mucho tiempo,se escucha genial.",Ninoshka,5,La utilizo a diario y es muy cómoda de llevar. Se oye claro y agudo el sonido.,"Reviewed in the United States November 14, 2022",AGCTRPHMVOXDXEYVKJ3KQ5L4CFXA,1,1,Color: BlackStyle: SRS-XE200
R21GHOYGO1TR0W,B0B44F1GGK,3.0 out of 5 stars What a letdown!,Humberto Jose Forte,3,I thought Sony would have done a better job,"Reviewed in the United States January 21, 2023",AFONRH5DMRM7EKYLJ3HWL3ZBBNSQ,1,1,Color: BlackStyle: SRS-XE200
R19GYJ287BU2FY,B0B44F1GGK,2.0 out of 5 stars Sounds bad,Brandon Black,2,Went back in the box within minutes. I can't believe how bad they sound for $100. I wanted something I could take on the kayak but the only place I'm taking this is to UPS to send it back.,"Reviewed in the United States July 11, 2023",AGOCI5KV55F7VZ676PXMOG2OBILA,1,1,Color: BlackStyle: SRS-XE200
R2P7Y83AM18DST,B0B44F1GGK,2.0 out of 5 stars Better off using your phones speaker,Jennifer S,2,"The sound is very tinny, which is surprising given its size. I have a few JBLs and a Bose, both of which are similarly priced but much better sound quality. This I speaker is hefty which is nice, not too heavy to carry around. Battery life seems ok so far.","Reviewed in the United States December 23, 2022",AGT6G6XBI6SZT3LOPHCPXRFR2FMA,1,1,Color: BlackStyle: SRS-XE200
R139XMCOSN21JM,B0B44F1GGK,2.0 out of 5 stars Do not buy. This does not have 200 watts maybe 20. Very dissapointed.,Richard K.,2,I have bluetooth speakers half this size that put out way more sound and bass,"Reviewed in the United States September 10, 2023",AGYSEI4ZYGDKTET5CL574VRD5Q4A,1,1,Color: BlackStyle: SRS-XE200
R1VQ1X97TPJLEJ,B0B44F1GGK,2.0 out of 5 stars Buyers remorse,j,2,"You would think with the Sony name it would atleast have decent sound. Not even close, everything sounds like the speaker is underwater or in a tunnel. Super disappointed","Reviewed in the United States June 16, 2023",AGW7YVX5Z4KJMPGLSK6VEZWEWM7A,1,1,Color: BlackStyle: SRS-XE200
R3E1MXZGIF96SJ,B0B44F1GGK,2.0 out of 5 stars Poor sound,Tim Napier,2,I have a ultimate ears boom 2 that is much smaller sounds so much clearer. Paid 20 dollars less too. The sony sounds like you sit it in a box and play it,"Reviewed in the United States March 18, 2023",AGBDT5CIEDUPYHX52VM3Y3YSP6QQ,1,2,Color: Light GrayStyle: SRS-XE200
RNZW8GC8W48NJ,B0B44F1GGK,2.0 out of 5 stars Battery percentage,Dezzie,2,Battery dies real quick I wish it was the amount they say I work 12 hr shifts,"Reviewed in the United States June 18, 2023",AFE6PEUSSQDVDAZPX6TKLXLJHC4A,1,0,Color: BlueStyle: SRS-XE200
R3TIQV3FAXAXNU,B0B44F1GGK,1.0 out of 5 stars Don't buy it,K,1,The bass on this is so bad like ugh I'm so disappointed. Sony has lost all credibility in my book.It is so so so so muddy and of poor quality bass. you can't listen to anything else. Just stick to your smartphone speakers. How is this product $100?I want to burn mine bc it's so bad. Never buying Sony products again.,"Reviewed in the United States November 4, 2022",AGMEBYCDIIDPYYFI7MC5C4OFOIOA,1,6,Color: BlackStyle: SRS-XE200
RCSHUVOV24KUT,B0B44F1GGK,1.0 out of 5 stars Highly disappointed by Amazon,Satya Prakash,1,Sent renewed. Battery backup is around 10h instead of 16h.,"Reviewed in the United States October 29, 2023",AEF2Y2XO5VXMVXLAIJG4B7VFHUKA,1,1,Color: BlueStyle: SRS-XE200
R1XZXBP5B5AONI,B0B44F1GGK,1.0 out of 5 stars Se dañó en poco tiempo,No e recibido nada de reembolso,1,No me agrado y el reembolso aún no me llega,"Reviewed in the United States August 24, 2023",AFSN4ZX5WT65PU2K6MIJBT4BOV5Q,1,0,Color: BlackStyle: SRS-XE200
R24SDN0ZPKS51P,B0B44F1GGK,5.0 out of 5 stars Nice sound,Muddlepek,5,Nice sound,"Reviewed in the United States July 17, 2024",AHOYUSB6MZVLYTQAQ6KHFVRFXDOA,0,0,Color: OrangeStyle: SRS-XE200
R1WY6IM8WEKVVX,B0B44F1GGK,1.0 out of 5 stars Low grade speaker,Enoch Atuahene Kwame Junior,1,Poor sound quality,"Reviewed in the United States September 7, 2023",AEPM5SIR43Z3E3JIQAKPBGKCMXGQ,1,0,Color: BlackStyle: SRS-XE200
R20WCPQ184R97,B0B44F1GGK,1.0 out of 5 stars Very disappointed,Jonathan Gonzalez,1,I was expecting a very good sound but i have a Wonderboom 2 and the sound is better than the Sony XE200..,"Reviewed in the United States July 26, 2022",AFW2LJJYFAE2PMVWE6BDU6K3WG6A,1,12,Color: BlackStyle: SRS-XE200
R1CLKOCWNO7L0I,B0B44F1GGK,2.0 out of 5 stars Loses Volume,CC,2,"Purchased this on sale for backyard use; while kids swam. Returning it because it sounded great for about the first 30 mins to hour then it lost its volume. I had to carry it with me. We couldnt get good sound from about 12 feet away. I read below another person had the same issue. Mine too was fully charged. I even plugged it in, but it did not help. Im very disappointed.","Reviewed in the United States July 4, 2024",AF45Y23FZRCNWDIQGGPBUPAIUIWA,0,1,Color: OrangeStyle: SRS-XE200
R3JTSKW6EUVW8Y,B0B44F1GGK,2.0 out of 5 stars Disappointing,Will,2,"The quality of the sound of this speaker is very low. I have to seriously question the amount of positive reviews for this thing. I am not a real audiophile by any means, but I know quality when I hear it, and this falls seriously short. It sounds very muffled, and a lot of midrange and high frequency is lost in this awful dishwater of muffled sound. Its reasonably loud for its size, but not very loud compared to better quality speakers of the same size. I have to wonder why so little of the whole device actually emits sound and why the other 80 percent is just rubber and plastic covering. All in all, its just kind of a piece of junk that looks like it could be nice. I would steer clear and spend your money elsewhere.","Reviewed in the United States April 1, 2024",AHJLSVCCAUKRZMWZ2H73LZ2VZ42Q,0,1,Color: BlackStyle: SRS-XE200
R26NYYKTFM4AAF,B0B44F1GGK,"5.0 out of 5 stars Powerful, great sound, good battery life, nice design",RedXepher82,5,"I really loved these bluetooth speakers as they are very durable, powerful clear sound, and look pretty nice. The first thing to note is that this is a wireless only device. It cannot be used with an aux cable so you need to use this via bluetooth. There is no real way to do a direct connected. That being said, if you are using a projector, you will need to be able to connect is via bluetooth. I have used it for my laptop via bluetooth it works great. The sound quality is really clear and has a pretty good base to it for the size. When it first arrived, the initial battery was around 50 percent. It lasted about four hours on just playing movie sounds alone from my laptop. Even with the bluetooth connection, it did not drain the battery too quickly. I charged it which took about three hours to get to full, but it all depends on what media you are using. When I charged it with my laptop, it took longer than it would with a wall plug or power hub. It does use a type c connector in order to charge the device. Afterwards, I tried pairing it via Bluetooth to my phone and the sound quality was amazing. There was no lag or static even from several feet away. The sound was crystal clear and had a good bass sound to it. The device itself isn't too heavy but it is a bit big so you are transporting it just know that. It will take a good amount of room in say your backpack. On Bluetooth from full charge I was able to use the speakers for several days on and off for 1 hour to 2 hours a day. The white color looks pretty nice and it is not as easy to see the scratches on the device. You do see it get visibly dirty and it is prone to sun damage. The material the device is made out of it is pretty sturdy but I wouldn't recommend dropping it. It is also not water resistant/proof so do not get it wet or you may damage the speakers. There is a really nice string hook that you can use to attach to your back pack or hang it. It is a really durable rope. Overall I think this is a great bluetooth speaker. It gives a good amount of range around 10-15 feet before losing any kind of sound quality and it last a pretty long time. It is definitely a must have if you like playing music on the go and it is a very durable speaker system. I do wish there was a way to connect it via wire but that is okay.","Reviewed in the United States June 2, 2023",AF6RFVIK2MSSR3PQTKQKAVK4HNRQ,0,0,Color: Light GrayStyle: SRS-XE200
R3VMAREW3E2IXN,B0B44F1GGK,"1.0 out of 5 stars No good , system volumen too low and no long durability and battery life is bad no good",Noel Rodriguez cruz,1,No. Tow low volume and charge is bad,"Reviewed in the United States April 28, 2024",AHKQVBXDQ6N5AM6EX3EWNBPZDYRA,0,0,Color: BlackStyle: SRS-XE200
R3K1L360PPZ5YT,B0B44F1GGK,"4.0 out of 5 stars I have some issues, but for the most part I love it.",Rabbit,4,"For starters, I loathe Sonys obsession with the proprietary, whether it be software, chargers, or special headphones that you have to have in order to properly use your own stuff. It drives me batty. This speaker, of course, wants to use Sonys proprietary app for iPhone. Its horrible. Skip it. It doesnt do anything that Apple Music, Google Music, etc, cant. In fact, I can do a lot more for my equalization with the iPhones inbuilt music apps settings. It makes your phones battery drain faster, it doesnt help with Bluetooth connectivity, it serves no purpose aside to inflate Sonys proprietary status.Just utilize it like every other normal Bluetooth speaker. It has occasional hiccups and glitches in connection, which is weird, as Ive had super generic speakers that never have any issues whatsoever, but this little guy drops out for no reason for a few seconds at a time every so often. It doesnt make any sense. The app seems to make it worse somehow, maybe a latency in reading music files? I have no idea whats happening there. It needs to be sorted, but thats the only problem Ive had.That may seem like a big drawback, but to me it isnt. The occurrence of such dropouts are rare enough that I can ignore it. The sound quality is fantastic, as is the maximum playable volume. The sound can fill a rather large room with high ceilings with no problem. Thats fantastic, as I live in an old house with very tall rooms and wide open doorways. The battery life is decent, as I can usually get a good six hours or so out of a single charge at maximum volume. The blue colour is gorgeous and I love the slimline speaker look. It is pretty durable and has taken a couple of big knocks from falling off of my kitchen counter. The silicone covering is soft to the touch and easy to wipe clean and it charges with USB-C, so no proprietary bull there. It has an auxiliary jack, so I can use my old iPod Classic without using a Bluetooth transmitter.Unfortunately, or I guess fortunately, I havent tested its water resistance yet, as I dont really feel great about tossing my nice new things in a filled bathtub for funsies. So if you really want to find out how water resistant one of these bad boys is, be my guest, its your money. But I prefer not to find these things out the hard way, if you get my drift.","Reviewed in the United States September 29, 2022",AGQDJA57TXC7G6FZQP2GQY5VBAIQ,0,2,Color: BlueStyle: SRS-XE200
R1BSI08ET2JUBA,B0B44F1GGK,4.0 out of 5 stars A good rugged/waterproof speaker from Sony,Customer Review,4,"This Sony SRS-XE200 (Sony has the best product names, am I right?) is a tall cylindrical shape, but I don't think it has a 360 degree orientation like the old Amazon Echo speakers. This one fires out of the mesh on just one side, in one direction. If you have ever owned a pair of Sony earbuds or one of their sound bars, you will be familiar with their mobile apps. This one uses ""Music Center"" for changing any settings more advanced than changing the volume, this is also where you can update the firmware over bluetooth. This speaker supports Google Fast Pair, so if you have an Android smartphone, this makes pairing it super easy.The only negative thing about this speaker (from my perspective) is the lack of a 3.5mm headphone jack for using a wired connection. This is purely bluetooth, so make sure you are good with that. It has a built-in microphone for phone calls or summoning a digital assistant (Google Assistant/Siri/Alexa). It does have USB C port for charging, but you cannot plug it up to something like a laptop use it over USB. It has a rapid charging feature, 10 minutes plugged in will equal 70 minutes of playtime. The 16 hour battery life rating seems to be accurate in my testing, that assumes you would be listening at 50% volume (this is always the case for quoted battery life estimates).If you're curious about the drivers inside, as far as I can tell, it is just one full-range driver measuring:42mm x 51mm. But, I'm not 100% sure because on Sony's website, it shows a cutaway diagram that appears to have dual drivers. The default configuration in the app is mono, but this could be because the drivers are arranged vertically (if there are two of them).This speaker is ideal for taking places, it's designed to be very durable and it is IP67 water-resistant (assuming you keep the protective flap closed over the USB C port). If you need one to keep at home on a shelf, there are better options than this for the price, with better sound quality.","Reviewed in the United States December 18, 2022",AH35XWTFCCK7DEATASGPXWVNSETQ,0,0,Color: Light GrayStyle: SRS-XE200
R224LNL344ZL4S,B0B44F1GGK,5.0 out of 5 stars Great sound in a perfectly sized package,unrealtrip,5,"I use Bluetooth speakers every day, and because of that I have gone through many different ones narrowing things down to what for me is an optimal everyday speaker when it comes to size, functionality, sound quality, and toughness. Like many people these days I attend a lot of online meetings, so a good clear microphone and the ability to hear voice audio well is important. I also like to listen to music throughout the day while I work, so it needs to sound good in that regard as well. Toughness is certainly a factor for a portable speaker as the possibility of dropping it or having it get knocked down is very real. And finally, the physical size and form factor is critical as it needs to be easy to grab and move to another room to bring a meeting or music with me.This Sony speaker hits every item on my list and then some. It uses USB-C for charging, the port hidden behind a secure but easy to remove rubber panel. The buttons down the side are easy to hit, and the indicator lights are clear and make sense. The microphone is your fairly typical micro-sized hole, though it works well for voice calls. When it comes to using it as a speakerphone, Im told by others that my voice sounds clear, and locally I find that the audio is loud and clear, and peoples voices sound natural. Music sounds very good and there is a companion mobile app which you can use to adjust the lows/mids/highs to some degree. In fact, the companion app has many other things you can adjust as well, and it isnt simply a gimmick.I havent tested the toughness beyond one of my kids accidentally knocking it off a table, but it didnt sound bad when it hit the floor, and the rubberized exterior seemed to do its job well at absorbing the impact. I like the tether it has, which is handy for grabbing it from to move it, and the shape of the speaker itself is also nice as it completely prevents it from rolling away. Sound is projected largely through the center, and it sounds good both standing up or on its side.Overall, Ive found this to be a near perfect speaker for my needs. Ive used it daily for almost a month now and I have no complaints whatsoever. The battery life is great, the sound for both music and audio calls is excellent, and the physical form factor works really well for a handy everyday speaker.","Reviewed in the United States September 22, 2022",AH55RDCKO4VFJSNTEGFNKMOHUBPQ,0,2,Color: Light GrayStyle: SRS-XE200
R1G3SZE1QZVNVF,B0B44F1GGK,5.0 out of 5 stars My new favorite portable speaker,Ernest Stalnaker,5,"The only portable speaker I used for a few years was an Ultimate Ears Boom 2, which I loved. It had great sound and was small enough take anywhere. But the battery finally died and it could not be charged anymore. Since it was out of warranty, I needed to get a new speaker. So I decided to give this new Sony XE200 a try. I have a few pairs of high-end Sony headphones and have always been impressed by the audio quality of their products. I chose the XE200 rather than the XE300 since it was the smallest model they sell in this line. It's a bit larger than my UE Boom 2 was, but it's still small enough to carry everywhere. Plus it has an integrated strap that makes it simple to carry, secure to my backpack, or hang on a hook wherever I happen to be at the time. The audio quality is absolutely amazing with this speaker! It is definitely better than my UE Boom 2, and I was very happy with how that one sounded. The range is better, probably because it has a newer version of Bluetooth. The battery life is better as well. Overall this is the perfect speaker for me. I can listen to high-quality audio wherever I go. It is also a great conference room speaker, thanks to the excellent microphone that is built in. If you need a small speaker that is portable but sounds just as good as much larger speakers, I don't think you'll find anything better than the Sony XE200.","Reviewed in the United States September 20, 2022",AFKD6XBSKL6VCRHFPFIHZUCMIZFA,0,0,Color: BlackStyle: SRS-XE200
R2643Q0PAJQRTB,B0B44F1GGK,"4.0 out of 5 stars Great weather proofing, long battery life, okay sound.",What The Tech,4,"The media could not be loaded. What you should know: The Sony SRS-XE200 is a loud little speaker, but with no bass. Battery life is good, but you are really paying for the IP67 rating with this one.The Good: This speaker feels like a quality product. The outer rubber coating is soft to the touch and feels like it will last through the elements. The other materials used is a mesh webbing pattern that gives it some style and flare. The buttons on the side are simple and easy to understand. They feel good when you push them in. The included strap is awesome, Sony did not cheap out on the materials. It should hold up through many uses without fraying for a long time. The blue color way is very vibrant and just pops amongst so many other darker colored speakers. The setup is super easy, you dont need to download the Sony app if you dont want to. If you do download the app, you get some other sound features. The weight of this speaker seems to be light compared to some others in the category. You can just through this in your beach bag or backpack and not worry that its taking up too much room.The Bad: The sound quality is just okay. This does get loud to fill up a room in the house, but the bass is so tiny I wouldnt recommend full volume. For playing music in a small setting and relaxing on the beach, this speaker should meet that customers needs.","Reviewed in the United States September 30, 2022",AEFAKJW6V2VR7QJAUR6HIAQALVYA,0,9,Color: BlueStyle: SRS-XE200
R1A3RX96TKDWRB,B0B44F1GGK,"4.0 out of 5 stars Cool color, great size, not the best sound quality",BYOB,4,"I got this for my wife to use, because she is obsessed with teal and she was needing a speaker like this to take with her.She is not very picky with sound, so she loves the speaker. The size is great, it is not super heavy, and it was easy for her to set up with her phone (which is a miracle).As for me, I think for the price at time of review and for it being Sony, I expected a bit more. The build quality is there for sure, but the sound quality is not so much. I have other similarly sized and priced speakers that sound significantly better than this. So, I docked a star for the sound quality.Everything else about the speaker is great and I would cautiously recommend it as a decent mobile speaker. However, if you are picky about sound, I recommend you choose another option.","Reviewed in the United States September 28, 2022",AGPRPQC4S6QFOGFC5KAJPFZDUDDQ,0,1,Color: BlueStyle: SRS-XE200
RUOCNF4M8OT9M,B0B44F1GGK,4.0 out of 5 stars Decent speaker,Melrel05,4,"This Sony SRS-XE200 X-Series Wireless Ultra Portable-Bluetooth-Speaker is a nice size, not to big and not to small. Its super simple to use and connects immediately to my devices. Im not an audiophile, but to me the sound quality is pretty good. It doesnt sound hollow or weird and the sound is clear and a fills up the room. I do think that the price is a bit steep compared to other speakers comparable in price. But overall not a bad choice in my opinion.","Reviewed in the United States October 13, 2022",AEZUL3R34WWAORYARPTJG2X6KC5Q,0,1,Color: BlueStyle: SRS-XE200
RLK3NH7V5MSRX,B0B44F1GGK,3.0 out of 5 stars Good highs but lacks in the lows,Richard,3,"I bought the speaker from Best Buy on sale and thought it was going to be good from past experience. The speaker has good sound dont get me wrong, but it really lacks in bass. It almost sounds like a cheap $30 speaker which I didnt like so I returned it.","Reviewed in the United States April 22, 2023",AH36CVRDUZN6DEYB6ZSQSHZUY6DQ,0,1,Color: BlackStyle: SRS-XE200
R2A21KYZ2VP44D,B0B44F1GGK,5.0 out of 5 stars Software Update A Big Help,Roy Eastham,5,Not great audio quality out of the box but software update makes this Baby&Great!,"Reviewed in the United States April 27, 2023",AGVAVVYFJKZZKRRUAPJGRWF6X3HQ,0,0,Color: Light GrayStyle: SRS-XE200
R2Q75U03YDA1MT,B0B44F1GGK,4.0 out of 5 stars Pretty good,K. Taylor,4,"This is a standard workhorse speaker that offers the build and audio quality you'd expect from Sony. It's nothing particularly special, but as a Sony product it's dependable and will keep going for years without issues, I'm sure.I find that portable Bluetooth speakers can be a little hit and miss when it comes to audio quality, so I tend to steer clear of sub-$100 options. This one just about clears the bar of what I'd expect at this price point. Of course you're paying a little for the brand name, but the audio is good enough for use by the side of the pool. The bass is acceptable, and the mids are crisp enough to make this a good speaker for listening to audiobooks and podcasts.","Reviewed in the United States October 12, 2022",AFT6V6RFEFVC7L4NVPFZS3CQ3MJA,0,0,Color: Light GrayStyle: SRS-XE200
RD47VVATVGGXE,B0B44F1GGK,"5.0 out of 5 stars A fine-sounding, rugged little speaker...",Nebti19,5,"I'm sitting listening to the XE200 as I write. I've listened to some baroque classical music and now I'm on Kanye West and enjoying it. These are great speakers. Big bass, warm and suprisingly full sound despite the small size. Volume isn't blasting, but it's much like other Bluetooth speakers of similar price and size I own--JBL, Ultimate Ears.Google Fast Pair works well. With an Android phone this speaker was immediately recognized, its picture displayed and paired with my phone without me having to open the settings at all.Speaker build quality is top notch. IP67 waterproofing means you can use it outdoors in the rain without worry.Adjust the equalization if you don't like the sound. I found a flat equalization sounds best to my ears. There's enough bass that you probably don't want to boost it if you're interested in a full sound spectrum.Works well as a speaker phone. Has the ability for you to mute the microphone if you're using it for phone calls.Overall, this is very much the kind of quality and sound you expect from Sony.","Reviewed in the United States September 20, 2022",AFETC3OMUM4P4QGLIAHS4C7REIOQ,0,0,Color: BlueStyle: SRS-XE200
RCQ9O4KAUPVKO,B0B44F1GGK,"5.0 out of 5 stars Strong bass, great overall sound!",Eva Wu,5,"Speaker was a breeze to set up. Pulled it out of the box, charged it in a couple of hours, and establishing a connection with my phone and laptop was so easy. When I turn the speaker on now, it pairs automatically with my devices, and it verbalizes when it connects to a device. It can connect multiple devices at once, but I have only needed to connect two devices for my needs.The sound quality is excellent. At lower volumes, the bass is stronger than the rest. The middle to upper volume range has better overall balance. The speaker works best for music; even though it works for calls, there is a slight delay due to Bluetooth connectivity.The build feels durable. The plastic parts of made of a silicon-like material, which dust seems to stick to, unfortunately. Its not difficult to wipe off though. The carrying strap is convenient, but overall, the size of the speaker is very portable and easy to hold.The 16-hour playing time will probably be affected by the number of devices connected and the volume you have it at. The battery life works well for me, and the USB-C charging is convenient because most other devices utilize USB-C.There are definitely cheaper speakers out there, but I would say this one is worth a shot.","Reviewed in the United States October 13, 2022",AGGWBBGDEUM7KFRRDEHIPROA3V7Q,0,0,Color: Light GrayStyle: SRS-XE200
R2MR5H6IUUV3VW,B0B44F1GGK,5.0 out of 5 stars So PORTABLE AND GOOD SOUNDING!,Simon,5,"The design and features of this speaker already impressed me on paper, and the sound even impressed me more! First thing first, the features: being waterproof, dustproof and shock proof caught my attention as I was looking for a soeaker that I can take with me paddle boarding and kayaking! The ability to use it as a speaker for my phone while the phone is in a dry sack is also an essential feature for me getting this speaker. Then comes the sound! The design of the speaker able to be heard all the way around it so clearly is one of the best in this category. At first I wasn't sure if I should place it horizontally or vertically on the paddle board to get the best sound...but it actually didn't matter. Another feature that I like is the lanyard that's attached to it, its a heavy duty one! I was able to hang the speaker on my back pack while riding my mountain bike and it sounded like I have surround speakers on the trails ( not kidding!)...I got compliments from my fellow riders!Now, for the things I can say that should be better for this product? I can only say one thing-more low end!Overall, I can say that this speaker is one of the best in its category. Considering the features, portabilty and sound, I can also say that the price is well justified and I would recommend this speaker to anyone!","Reviewed in the United States October 31, 2022",AEDTQWHTEJDXL36NMQ5HMBIVJYIA,0,0,Color: BlackStyle: SRS-XE200
R3KSS84B9JVWDE,B0B44F1GGK,3.0 out of 5 stars Something about the sound quality is... off,kenjiro kaneshige,3,"When compared to my Anker speaker which is 50USD cheaper, it just sounds like slightly muffled or something. I know it's not just my copy but will be returning this to my local retailer.","Reviewed in the United States March 2, 2023",AFSTBYIYSLER2A2LCC5WMDMXQFWA,0,0,Color: BlackStyle: SRS-XE200
RB9ZHYPX8LXMZ,B0B44F1GGK,5.0 out of 5 stars Great for going outside,Enrique de Alba,5,"I will start by saying that the main purpose of this speaker is to bring it with me and be able to listen to my favorite music while I can't have my regular sound system. I have read several comments criticizing the quality of the sound. I have another speaker (portable as well) from Bose and must say that both are easily surpassed by a home theater or sound system.Why I love it then? Because, as I said, when I'm not home, exposed to sun, water, humidity and maybe lack of energy this is a great option and offers good battery life, excellent sound quality, and my kids are happy with them.For me, it is a great speaker under those conditions.","Reviewed in the United States October 11, 2022",AF24CFTFJVBZAZKZF2NGO5GKAQUA,0,0,Color: BlackStyle: SRS-XE200
RI9797YW58604,B0B44F1GGK,2.0 out of 5 stars Very underwhelming,Norton B.,2,I always bought Sony because you couldnt go wrong with them. This time though I feel like I bought a $20 speaker for $100.,"Reviewed in the United States August 30, 2023",AFTLVYBJF3JKL2OR4DBTN7GPPL6Q,0,0,Color: BlackStyle: SRS-XE200
R158T5SJCSV7IQ,B08X4YMTPM,5.0 out of 5 stars Amazing Sound and Great Durability,Miguel Gomez,5,"The media could not be loaded. I recently got my hands on the JBL CHARGE 5 Portable Waterproof Bluetooth Speaker, and I have to say, its been an awesome addition to my music setup. Whether Im chilling at home, heading to the beach, or just hanging out in the backyard, this speaker has been delivering on all fronts.First off, lets talk about the sound quality. Its impressive! The audio is clear and crisp, making everything from podcasts to my favorite tracks sound fantastic. The bass is particularly noteworthy  its deep and punchy without being overwhelming. Ive had other portable speakers before, but this one definitely stands out in terms of delivering that full, rich sound we all crave.The build quality of the JBL CHARGE 5 is also top-notch. It feels solid and durable, which is exactly what you need in a portable speaker. Im not the gentlest person with my gadgets, so knowing this speaker can withstand a bit of rough handling is a huge plus. The waterproof feature is a game-changer too. Ive taken it to the pool and the beach, and its held up perfectly fine even after getting splashed. No worries about a bit of water ruining the fun.Another awesome feature is the battery life. With up to 20 hours of playtime, this speaker keeps the party going all day and night. And the powerbank USB charge-out is a lifesaver! I can charge my phone on the go, which is super handy during long outings or when I forget to charge my phone beforehand. JBL PartyBoost is another cool feature that lets you pair multiple JBL speakers for an even bigger sound. I havent tried it yet, but it sounds like a blast for larger gatherings.Honestly, Ive struggled to find any real cons with this speaker. Its a bit on the heavier side, but considering the sound quality and battery life, its a trade-off Im happy to make. The price is a bit higher compared to some other portable speakers, but youre definitely getting what you pay for in terms of quality and performance.In conclusion, the JBL CHARGE 5 is a fantastic portable speaker thats worth every penny. With clear, clean sound, excellent bass, and high-quality materials, its perfect for anyone looking to amp up their music experience. Whether youre an audiophile or just someone who loves good tunes on the go, this speaker wont disappoint. Highly recommended!","Reviewed in the United States May 30, 2024",AEPFUMZ5YUTQEWFAW7FOQKK4BDBA,1,23,Color: Black
R2MQN3KKDABHBN,B08X4YMTPM,5.0 out of 5 stars this little thing packs a very large sound,alex,5,"dont get me wrong im not a huge sound person, i like things that sound nice but am not one of those people that pick things apart when it comes to sound. this little speaker is super nice, i link my phone to the thing and just go and the sound is loud enough to hear over my motorcycle. would recommend to friends, price is a bit high but seems worth it, the device seems like it will last.","Reviewed in the United States July 16, 2024",AEDLC272KH2NRX3COLZEHTSECRRQ,1,0,Color: Camouflage
R18ZKQWYU601OQ,B08X4YMTPM,5.0 out of 5 stars Great sound! (even when loud),Brian F,5,"So, I was looking for a speaker that was loud enough to be heard throughout the gym while playing <À, but still small enough to fit comfortably in my gym bag. While this is a bit bigger than my last portable speaker, the sound is SO much better (and louder), and the sound quality is still really good at louder volumes. Highly recommend!The only thing I would love to see is a little bag that would protect the speaker and keep the cords together.","Reviewed in the United States July 13, 2024",AGPKPSQU6S7CBS2ADEC4D3365YYA,1,0,Color: Black
R1F5JRG7KUSA8Q,B08X4YMTPM,"5.0 out of 5 stars Great sound, versatile, so nice to have! Goes everywhere.",Scott  Pederson,5,"I'm coming from owning a Bose Soundlink Revolve for the last 2 years, I use at home, but wanted something for the office.I got this JBL to play background music in my office. BUT - tried it at home, cranked up. WOW! I honestly think the JBL has better sound at higher volume than the Bose Revolve. Both doo fine for background music at work, but I find myself dragging this JBL with me to friends' houses, to the pool, out on the patio.Bluetooth to my phone, pick a Spotify playlist and I'm see for the day.This has an extra charging port on the back to keep my phone running while playing at the pool all afternoon - A nice feature (not tried it yet) but the speaker itself runs all day and never run out of juice.It's lightweight, easy to carry along.The two-sides have a passive radiator that enhances the low-bass (I know the Bose has good low bass too).","Reviewed in the United States June 11, 2024",AF5YEU3L67F4XRAWXNIYMLSVTOIA,1,6,Color: Black
R38QY0LWJMRGEW,B08X4YMTPM,5.0 out of 5 stars Awesome sound!,Keith Richter,5,"I was looking for a speaker That had a stereo sound. I thought I was going to have to pay a lot more to get what I wanted, but this was everything I was looking for. We have only turned it up to number four on the volume. It sounds amazing!","Reviewed in the United States July 22, 2024",AEC36N5CYIYYU5KGCNDZQPMVDXEQ,1,0,Color: Black
R39ZSPSQCTFPK4,B08X4YMTPM,5.0 out of 5 stars Bought my 6th one.,Biran Klab,5,I own 3 now. Bought 3 for gifts. Best out there. And they all link together for whole house music.They are next level above my old Flip 5 (s) that I used to buy.,"Reviewed in the United States July 30, 2024",AEHUAFQR7U43F2IUP7AZOXXLJGBQ,1,0,Color: Teal
